index;stage;cohort;sexe;age;migration;end1sum
40412;Smolt;2006;NA;Other;NA;NA
40413;Smolt;2006;NA;Other;NA;NA
40414;Smolt;2006;NA;Other;NA;NA
40415;Smolt;2006;NA;Other;NA;NA
40416;Smolt;2006;NA;Other;NA;NA
40417;Smolt;2006;NA;Other;NA;NA
40418;Smolt;2006;NA;Other;NA;NA
40419;Smolt;2006;NA;Other;NA;NA
40420;Smolt;2006;NA;Other;NA;NA
40421;Smolt;2006;NA;Other;NA;NA
40422;Smolt;2006;NA;Other;NA;NA
40423;Smolt;2006;NA;Other;NA;NA
40424;Smolt;2006;NA;Other;NA;NA
40425;Smolt;2006;NA;Other;NA;NA
40426;Smolt;2006;NA;Other;NA;NA
40427;Smolt;2006;NA;Other;NA;NA
40428;Smolt;2006;NA;Other;NA;NA
40429;Smolt;2006;NA;Other;NA;NA
40430;Smolt;2006;NA;Other;NA;NA
40431;Smolt;2006;NA;Other;NA;NA
40432;Smolt;2006;NA;Other;NA;NA
40433;Smolt;2006;NA;Other;NA;NA
40434;Smolt;2006;NA;Other;NA;NA
40435;Smolt;2006;NA;Other;NA;NA
40436;Smolt;2006;NA;Other;NA;NA
40437;Smolt;2006;NA;Other;NA;NA
40438;Smolt;2006;NA;Other;NA;NA
40439;Smolt;2006;NA;Other;NA;NA
40440;Smolt;2006;NA;Other;NA;NA
40441;Smolt;2006;NA;Other;NA;NA
40442;Smolt;2006;NA;Other;NA;NA
40443;Smolt;2006;NA;Other;NA;NA
40444;Smolt;2006;NA;Other;NA;NA
40445;Smolt;2006;NA;Other;NA;NA
40446;Smolt;2006;NA;Other;NA;NA
40447;Smolt;2006;NA;Other;NA;NA
40448;Smolt;2006;NA;Other;NA;NA
40449;Smolt;2006;NA;Other;NA;NA
40450;Smolt;2006;NA;Other;NA;NA
40451;Smolt;2006;NA;Other;NA;NA
40452;Smolt;2006;NA;Other;NA;NA
40453;Smolt;2006;NA;Other;NA;NA
40454;Smolt;2006;NA;Other;NA;NA
40455;Smolt;2006;NA;Other;NA;NA
40456;Smolt;2006;NA;Other;NA;NA
40457;Smolt;2006;NA;Other;NA;NA
40458;Smolt;2006;NA;Other;NA;NA
40459;Smolt;2006;NA;Other;NA;NA
40460;Smolt;2006;NA;Other;NA;NA
40461;Smolt;2006;NA;Other;NA;NA
40462;Smolt;2006;NA;Other;NA;NA
40463;Smolt;2006;NA;Other;NA;NA
40464;Smolt;2006;NA;Other;NA;NA
40465;Smolt;2006;NA;Other;NA;NA
40466;Smolt;2006;NA;Other;NA;NA
40467;Smolt;2006;NA;Other;NA;NA
40468;Smolt;2006;NA;Other;NA;NA
40469;Smolt;2006;NA;Other;NA;NA
40470;Smolt;2006;NA;Other;NA;NA
40471;Smolt;2006;NA;Other;NA;NA
40472;Smolt;2006;NA;Other;NA;NA
40473;Smolt;2006;NA;Other;NA;NA
40474;Smolt;2006;NA;Other;NA;NA
40475;Smolt;2006;NA;Other;NA;NA
40476;Smolt;2006;NA;Other;NA;NA
40477;Smolt;2006;NA;Other;NA;NA
40478;Smolt;2006;NA;Other;NA;NA
40479;Smolt;2006;NA;Other;NA;NA
40480;Smolt;2006;NA;Other;NA;NA
40481;Smolt;2006;NA;Other;NA;NA
40482;Smolt;2006;NA;Other;NA;NA
40483;Smolt;2006;NA;Other;NA;NA
40484;Smolt;2006;NA;Other;NA;NA
40485;Smolt;2006;NA;Other;NA;NA
40486;Smolt;2006;NA;Other;NA;NA
40487;Smolt;2006;NA;Other;NA;NA
40488;Smolt;2006;NA;Other;NA;NA
40489;Smolt;2006;NA;Other;NA;NA
40490;Smolt;2006;NA;Other;NA;NA
40491;Smolt;2006;NA;Other;NA;NA
40492;Smolt;2006;NA;Other;NA;NA
40493;Smolt;2006;NA;Other;NA;NA
40494;Smolt;2006;NA;Other;NA;NA
40495;Smolt;2006;NA;Other;NA;NA
40496;Smolt;2006;NA;Other;NA;NA
40497;Smolt;2006;NA;Other;NA;NA
40498;Smolt;2006;NA;Other;NA;NA
40499;Smolt;2006;NA;Other;NA;NA
40500;Smolt;2006;NA;Other;NA;NA
40501;Smolt;2006;NA;Other;NA;NA
40502;Smolt;2006;NA;Other;NA;NA
40503;Smolt;2006;NA;Other;NA;NA
40504;Smolt;2006;NA;Other;NA;NA
40505;Smolt;2006;NA;Other;NA;NA
40506;Smolt;2006;NA;Other;NA;NA
40507;Smolt;2006;NA;Other;NA;NA
40508;Smolt;2006;NA;2FW;NA;NA
40509;Smolt;2006;NA;Other;NA;NA
40510;Smolt;2006;NA;Other;NA;NA
40511;Smolt;2006;NA;Other;NA;NA
40512;Smolt;2006;NA;Other;NA;NA
40513;Smolt;2006;NA;Other;NA;NA
40514;Smolt;2006;NA;Other;NA;NA
40515;Smolt;2006;NA;Other;NA;NA
40516;Smolt;2006;NA;Other;NA;NA
40517;Smolt;2006;NA;Other;NA;NA
40518;Smolt;2006;NA;Other;NA;NA
40519;Smolt;2006;NA;2FW;NA;NA
40520;Smolt;2006;NA;Other;NA;NA
40521;Smolt;2006;NA;Other;NA;NA
40522;Smolt;2006;NA;Other;NA;NA
40523;Smolt;2006;NA;Other;NA;NA
40524;Smolt;2006;NA;Other;NA;NA
40525;Smolt;2006;NA;Other;NA;NA
40526;Smolt;2006;NA;Other;NA;NA
40527;Smolt;2006;NA;Other;NA;NA
40528;Smolt;2006;NA;Other;NA;NA
40529;Smolt;2006;NA;Other;NA;NA
40530;Smolt;2006;NA;Other;NA;NA
40531;Smolt;2006;NA;Other;NA;NA
40532;Smolt;2006;NA;Other;NA;NA
40533;Smolt;2006;NA;Other;NA;NA
40534;Smolt;2006;NA;Other;NA;NA
40535;Smolt;2006;NA;Other;NA;NA
40536;Smolt;2006;NA;Other;NA;NA
40537;Smolt;2006;NA;Other;NA;NA
40538;Smolt;2006;NA;Other;NA;NA
40539;Smolt;2006;NA;Other;NA;NA
40540;Smolt;2006;NA;Other;NA;NA
40541;Smolt;2006;NA;Other;NA;NA
40542;Smolt;2006;NA;Other;NA;NA
40543;Smolt;2006;F;2FW;1,023098099;NA
40544;Smolt;2006;NA;1FW;NA;NA
40545;Smolt;2006;NA;1FW;NA;NA
40546;Smolt;2006;NA;1FW;NA;NA
40547;Smolt;2006;NA;1FW;NA;NA
40548;Smolt;2006;NA;1FW;NA;NA
40549;Smolt;2006;NA;1FW;NA;NA
40550;Smolt;2006;NA;2FW;NA;NA
40551;Smolt;2006;NA;1FW;NA;NA
40552;Smolt;2006;NA;1FW;NA;NA
40553;Smolt;2006;NA;2FW;NA;NA
40554;Smolt;2006;NA;1FW;NA;NA
40555;Smolt;2006;NA;1FW;NA;NA
40556;Smolt;2006;NA;1FW;NA;NA
40557;Smolt;2006;NA;1FW;NA;NA
40558;Smolt;2006;NA;Other;NA;NA
40559;Smolt;2006;NA;1FW;NA;NA
40560;Smolt;2006;NA;1FW;NA;NA
40561;Smolt;2006;M;1FW;0,831545625;NA
40562;Smolt;2006;NA;1FW;NA;NA
40563;Smolt;2006;NA;Other;NA;NA
40564;Smolt;2006;NA;1FW;NA;NA
40565;Smolt;2006;F;1FW;0,842083108;NA
40566;Smolt;2006;NA;Other;NA;NA
40567;Smolt;2006;NA;1FW;NA;NA
40568;Smolt;2006;NA;Other;NA;NA
40569;Smolt;2006;NA;Other;NA;NA
40570;Smolt;2006;NA;Other;NA;NA
40571;Smolt;2006;NA;Other;NA;NA
40572;Smolt;2006;NA;Other;NA;NA
40573;Smolt;2006;NA;Other;NA;NA
40574;Smolt;2006;NA;Other;NA;NA
40575;Smolt;2006;NA;Other;NA;NA
40576;Smolt;2006;NA;Other;NA;NA
40577;Smolt;2006;NA;Other;NA;NA
40578;Smolt;2006;NA;Other;NA;NA
40579;Smolt;2006;NA;Other;NA;NA
40580;Smolt;2006;NA;Other;NA;NA
40581;Smolt;2006;NA;Other;NA;NA
40582;Smolt;2006;NA;Other;NA;NA
40583;Smolt;2006;NA;Other;NA;NA
40584;Smolt;2006;NA;Other;NA;NA
40585;Smolt;2006;NA;Other;NA;NA
40586;Adult;2004;F;2SW;0,853135752;2,92169778
40587;Smolt;2006;NA;1FW;NA;NA
40588;Smolt;2006;NA;1FW;NA;NA
40589;Smolt;2006;NA;2FW;NA;NA
40590;Smolt;2006;NA;Other;NA;NA
40591;Smolt;2006;NA;1FW;NA;NA
40592;Smolt;2006;F;1FW;0,795907955;NA
40593;Smolt;2006;NA;1FW;NA;NA
40594;Smolt;2006;NA;1FW;NA;NA
40595;Smolt;2006;NA;Other;NA;NA
40596;Smolt;2006;NA;1FW;NA;NA
40597;Smolt;2006;NA;Other;NA;NA
40598;Smolt;2006;NA;Other;NA;NA
40599;Smolt;2006;NA;Other;NA;NA
40600;Smolt;2006;NA;Other;NA;NA
40601;Smolt;2006;NA;Other;NA;NA
40602;Smolt;2006;NA;Other;NA;NA
40603;Smolt;2006;NA;2FW;NA;NA
40604;Smolt;2006;NA;Other;NA;NA
40605;Smolt;2006;NA;Other;NA;NA
40606;Smolt;2006;NA;Other;NA;NA
40607;Smolt;2006;NA;Other;NA;NA
40608;Smolt;2006;NA;Other;NA;NA
40609;Smolt;2006;NA;Other;NA;NA
40610;Smolt;2006;NA;Other;NA;NA
40611;Smolt;2006;NA;Other;NA;NA
40612;Smolt;2006;NA;Other;NA;NA
40613;Smolt;2006;NA;Other;NA;NA
40614;Smolt;2006;NA;Other;NA;NA
40615;Smolt;2006;NA;Other;NA;NA
40616;Smolt;2006;NA;Other;NA;NA
40617;Smolt;2006;NA;Other;NA;NA
40618;Smolt;2006;NA;Other;NA;NA
40619;Adult;2004;NA;2SW;NA;NA
40620;Smolt;2006;NA;Other;NA;NA
40621;Smolt;2006;NA;1FW;NA;NA
40622;Smolt;2006;NA;Other;NA;NA
40623;Smolt;2006;NA;Other;NA;NA
40624;Smolt;2006;NA;2FW;NA;NA
40625;Smolt;2006;NA;1FW;NA;NA
40626;Smolt;2006;NA;2FW;NA;NA
40627;Smolt;2006;NA;1FW;NA;NA
40628;Smolt;2006;NA;Other;NA;NA
40629;Smolt;2006;NA;Other;NA;NA
40630;Smolt;2006;NA;Other;NA;NA
40631;Smolt;2006;NA;Other;NA;NA
40632;Smolt;2006;NA;Other;NA;NA
40633;Smolt;2006;NA;1FW;NA;NA
40634;Smolt;2006;NA;Other;NA;NA
40635;Smolt;2006;NA;Other;NA;NA
40636;Smolt;2006;NA;Other;NA;NA
40637;Smolt;2006;NA;Other;NA;NA
40638;Smolt;2006;NA;Other;NA;NA
40639;Smolt;2006;M;1FW;0,840538039;NA
40640;Smolt;2006;NA;1FW;NA;NA
40641;Smolt;2006;NA;Other;NA;NA
40642;Smolt;2006;NA;Other;NA;NA
40643;Smolt;2006;NA;Other;NA;NA
40644;Smolt;2006;NA;1FW;NA;NA
40645;Smolt;2006;NA;Other;NA;NA
40646;Smolt;2006;NA;Other;NA;NA
40647;Smolt;2006;NA;Other;NA;NA
40648;Smolt;2006;NA;1FW;NA;NA
40649;Smolt;2006;NA;Other;NA;NA
40650;Smolt;2006;NA;Other;NA;NA
40651;Smolt;2006;NA;Other;NA;NA
40652;Smolt;2006;NA;Other;NA;NA
40653;Smolt;2006;NA;Other;NA;NA
40654;Smolt;2006;NA;Other;NA;NA
40655;Smolt;2006;NA;Other;NA;NA
40656;Smolt;2006;NA;Other;NA;NA
40657;Smolt;2006;NA;Other;NA;NA
40658;Smolt;2006;NA;Other;NA;NA
40659;Smolt;2006;NA;Other;NA;NA
40660;Smolt;2006;NA;Other;NA;NA
40661;Smolt;2006;NA;Other;NA;NA
40662;Smolt;2006;NA;Other;NA;NA
40663;Smolt;2006;NA;Other;NA;NA
40664;Smolt;2006;NA;Other;NA;NA
40665;Smolt;2006;NA;Other;NA;NA
40666;Smolt;2006;NA;Other;NA;NA
40667;Smolt;2006;NA;Other;NA;NA
40668;Smolt;2006;NA;Other;NA;NA
40669;Smolt;2006;NA;Other;NA;NA
40670;Smolt;2006;NA;Other;NA;NA
40671;Smolt;2006;NA;Other;NA;NA
40672;Smolt;2006;NA;Other;NA;NA
40673;Smolt;2006;NA;Other;NA;NA
40674;Smolt;2006;NA;Other;NA;NA
40675;Smolt;2006;NA;Other;NA;NA
40676;Smolt;2006;NA;Other;NA;NA
40677;Smolt;2006;NA;Other;NA;NA
40678;Smolt;2006;NA;Other;NA;NA
40679;Smolt;2006;NA;Other;NA;NA
40680;Smolt;2006;NA;Other;NA;NA
40681;Smolt;2006;NA;Other;NA;NA
40682;Smolt;2006;NA;Other;NA;NA
40683;Smolt;2006;NA;Other;NA;NA
40684;Smolt;2006;NA;Other;NA;NA
40685;Smolt;2006;NA;Other;NA;NA
40686;Smolt;2006;NA;Other;NA;NA
40687;Smolt;2006;NA;Other;NA;NA
40688;Smolt;2006;NA;Other;NA;NA
40689;Smolt;2006;NA;Other;NA;NA
40690;Smolt;2006;NA;Other;NA;NA
40691;Smolt;2006;NA;Other;NA;NA
40692;Smolt;2006;NA;Other;NA;NA
40693;Smolt;2006;NA;Other;NA;NA
40694;Smolt;2006;NA;Other;NA;NA
40695;Smolt;2006;NA;Other;NA;NA
40696;Smolt;2006;NA;Other;NA;NA
40697;Smolt;2006;NA;Other;NA;NA
40698;Smolt;2006;NA;Other;NA;NA
40699;Smolt;2006;NA;Other;NA;NA
40700;Smolt;2006;NA;Other;NA;NA
40701;Smolt;2006;NA;Other;NA;NA
40702;Smolt;2006;NA;Other;NA;NA
40703;Smolt;2006;NA;2FW;NA;NA
40704;Smolt;2006;NA;Other;NA;NA
40705;Smolt;2006;NA;Other;NA;NA
40706;Smolt;2006;NA;Other;NA;NA
40707;Smolt;2006;NA;Other;NA;NA
40708;Smolt;2006;NA;Other;NA;NA
40709;Smolt;2006;NA;Other;NA;NA
40710;Smolt;2006;NA;Other;NA;NA
40711;Smolt;2006;NA;Other;NA;NA
40712;Smolt;2006;NA;Other;NA;NA
40713;Smolt;2006;NA;Other;NA;NA
40714;Smolt;2006;NA;Other;NA;NA
40715;Smolt;2006;NA;Other;NA;NA
40716;Smolt;2006;NA;Other;NA;NA
40717;Smolt;2006;NA;Other;NA;NA
40718;Smolt;2006;NA;Other;NA;NA
40719;Smolt;2006;NA;Other;NA;NA
40720;Smolt;2006;NA;Other;NA;NA
40721;Smolt;2006;NA;Other;NA;NA
40722;Smolt;2006;NA;Other;NA;NA
40723;Smolt;2006;NA;Other;NA;NA
40724;Smolt;2006;NA;Other;NA;NA
40725;Smolt;2006;NA;Other;NA;NA
40726;Smolt;2006;NA;1FW;NA;NA
40727;Smolt;2006;NA;Other;NA;NA
40728;Smolt;2006;NA;Other;NA;NA
40729;Smolt;2006;NA;Other;NA;NA
40730;Smolt;2006;NA;Other;NA;NA
40731;Smolt;2006;NA;Other;NA;NA
40732;Smolt;2006;NA;Other;NA;NA
40733;Smolt;2006;NA;1FW;NA;NA
40734;Smolt;2006;NA;Other;NA;NA
40735;Smolt;2006;NA;Other;NA;NA
40736;Smolt;2006;NA;1FW;NA;NA
40737;Smolt;2006;NA;Other;NA;NA
40738;Smolt;2006;NA;Other;NA;NA
40739;Smolt;2006;NA;Other;NA;NA
40740;Smolt;2006;NA;Other;NA;NA
40741;Smolt;2006;NA;Other;NA;NA
40742;Smolt;2006;NA;Other;NA;NA
40743;Smolt;2006;NA;Other;NA;NA
40744;Smolt;2006;NA;Other;NA;NA
40745;Smolt;2006;NA;Other;NA;NA
40746;Smolt;2006;NA;Other;NA;NA
40747;Smolt;2006;NA;Other;NA;NA
40748;Smolt;2006;NA;Other;NA;NA
40749;Smolt;2006;NA;Other;NA;NA
40750;Smolt;2006;NA;Other;NA;NA
40751;Smolt;2006;NA;Other;NA;NA
40752;Smolt;2006;NA;Other;NA;NA
40753;Smolt;2006;NA;Other;NA;NA
40754;Smolt;2006;NA;Other;NA;NA
40755;Smolt;2006;NA;Other;NA;NA
40756;Smolt;2006;NA;Other;NA;NA
40757;Smolt;2006;NA;Other;NA;NA
40758;Smolt;2006;NA;Other;NA;NA
40759;Smolt;2006;NA;Other;NA;NA
40760;Smolt;2006;NA;Other;NA;NA
40761;Smolt;2006;NA;Other;NA;NA
40762;Smolt;2006;NA;Other;NA;NA
40763;Smolt;2006;NA;Other;NA;NA
40764;Smolt;2006;NA;Other;NA;NA
40765;Smolt;2006;NA;Other;NA;NA
40766;Smolt;2006;NA;Other;NA;NA
40767;Smolt;2006;NA;1FW;NA;NA
40768;Smolt;2006;NA;Other;NA;NA
40769;Smolt;2006;NA;Other;NA;NA
40770;Smolt;2006;NA;Other;NA;NA
40771;Smolt;2006;NA;Other;NA;NA
40772;Smolt;2006;NA;Other;NA;NA
40773;Smolt;2006;NA;Other;NA;NA
40774;Smolt;2006;NA;Other;NA;NA
40775;Smolt;2006;NA;Other;NA;NA
40776;Smolt;2006;NA;Other;NA;NA
40777;Smolt;2006;NA;Other;NA;NA
40778;Smolt;2006;NA;Other;NA;NA
40779;Smolt;2006;NA;Other;NA;NA
40780;Smolt;2006;NA;Other;NA;NA
40781;Smolt;2006;NA;Other;NA;NA
40782;Smolt;2006;NA;Other;NA;NA
40783;Smolt;2006;NA;Other;NA;NA
40784;Smolt;2006;NA;Other;NA;NA
40785;Smolt;2006;NA;Other;NA;NA
40786;Smolt;2006;NA;1FW;NA;NA
40787;Smolt;2006;NA;Other;NA;NA
40788;Smolt;2006;NA;Other;NA;NA
40789;Smolt;2006;NA;Other;NA;NA
40790;Smolt;2006;NA;Other;NA;NA
40791;Smolt;2006;NA;Other;NA;NA
40792;Smolt;2006;NA;Other;NA;NA
40793;Smolt;2006;NA;Other;NA;NA
40794;Smolt;2006;NA;Other;NA;NA
40795;Smolt;2006;NA;Other;NA;NA
40796;Smolt;2006;NA;Other;NA;NA
40797;Smolt;2006;NA;Other;NA;NA
40798;Smolt;2006;NA;Other;NA;NA
40799;Smolt;2006;NA;Other;NA;NA
40800;Smolt;2006;NA;Other;NA;NA
40801;Smolt;2006;NA;Other;NA;NA
40802;Smolt;2006;NA;Other;NA;NA
40803;Smolt;2006;NA;Other;NA;NA
40804;Smolt;2006;NA;Other;NA;NA
40805;Smolt;2006;NA;Other;NA;NA
40806;Smolt;2006;NA;Other;NA;NA
40807;Smolt;2006;NA;Other;NA;NA
40808;Smolt;2006;NA;Other;NA;NA
40809;Smolt;2006;NA;1FW;NA;NA
40810;Smolt;2006;NA;Other;NA;NA
40811;Smolt;2006;NA;Other;NA;NA
40812;Smolt;2006;NA;Other;NA;NA
40813;Smolt;2006;NA;Other;NA;NA
40814;Smolt;2006;NA;Other;NA;NA
40815;Smolt;2006;NA;Other;NA;NA
40816;Smolt;2006;NA;Other;NA;NA
40817;Smolt;2006;F;1FW;0,637913714;NA
40818;Smolt;2006;NA;Other;NA;NA
40819;Smolt;2006;NA;1FW;NA;NA
40820;Smolt;2006;NA;Other;NA;NA
40821;Smolt;2006;NA;Other;NA;NA
40822;Smolt;2006;NA;Other;NA;NA
40823;Smolt;2006;NA;Other;NA;NA
40824;Smolt;2006;NA;Other;NA;NA
40825;Smolt;2006;NA;Other;NA;NA
40826;Smolt;2006;NA;Other;NA;NA
40827;Smolt;2006;NA;Other;NA;NA
40828;Smolt;2006;NA;Other;NA;NA
40829;Smolt;2006;NA;Other;NA;NA
40830;Smolt;2006;NA;Other;NA;NA
40831;Smolt;2006;NA;Other;NA;NA
40832;Smolt;2006;NA;Other;NA;NA
40833;Smolt;2006;NA;Other;NA;NA
40834;Smolt;2006;NA;Other;NA;NA
40835;Smolt;2006;NA;Other;NA;NA
40836;Smolt;2006;NA;Other;NA;NA
40837;Smolt;2006;NA;Other;NA;NA
40838;Smolt;2006;NA;Other;NA;NA
40839;Smolt;2006;NA;Other;NA;NA
40840;Smolt;2006;NA;Other;NA;NA
40841;Smolt;2006;NA;Other;NA;NA
40842;Smolt;2006;NA;Other;NA;NA
40843;Smolt;2006;NA;Other;NA;NA
40844;Smolt;2006;NA;Other;NA;NA
40845;Smolt;2006;NA;Other;NA;NA
40846;Smolt;2006;NA;Other;NA;NA
40847;Smolt;2006;NA;Other;NA;NA
40848;Smolt;2006;NA;2FW;NA;NA
40849;Smolt;2006;NA;2FW;NA;NA
40850;Smolt;2006;NA;Other;NA;NA
40851;Smolt;2006;NA;Other;NA;NA
40852;Smolt;2006;NA;Other;NA;NA
40853;Smolt;2006;NA;Other;NA;NA
40854;Smolt;2006;NA;Other;NA;NA
40855;Smolt;2006;NA;1FW;NA;NA
40856;Smolt;2006;NA;Other;NA;NA
40857;Smolt;2006;NA;Other;NA;NA
40858;Smolt;2006;NA;Other;NA;NA
40859;Smolt;2006;NA;Other;NA;NA
40860;Smolt;2006;NA;Other;NA;NA
40861;Smolt;2006;NA;Other;NA;NA
40862;Smolt;2006;NA;Other;NA;NA
40863;Smolt;2006;NA;Other;NA;NA
40864;Smolt;2006;NA;Other;NA;NA
40865;Smolt;2006;NA;Other;NA;NA
40866;Smolt;2006;NA;Other;NA;NA
40867;Smolt;2006;NA;Other;NA;NA
40868;Smolt;2006;NA;Other;NA;NA
40869;Smolt;2006;NA;Other;NA;NA
40870;Smolt;2006;NA;Other;NA;NA
40871;Smolt;2006;NA;Other;NA;NA
40872;Smolt;2006;NA;Other;NA;NA
40873;Smolt;2006;NA;Other;NA;NA
40874;Smolt;2006;NA;Other;NA;NA
40875;Smolt;2006;NA;Other;NA;NA
40876;Adult;2004;F;2SW;1,115935963;NA
40877;Adult;2004;F;2SW;1,031890577;NA
40878;Adult;2004;F;2SW;1,5735164;3,016295532
40879;Smolt;2006;NA;Other;NA;NA
40880;Smolt;2006;NA;Other;NA;NA
40881;Smolt;2006;NA;Other;NA;NA
40882;Smolt;2006;NA;Other;NA;NA
40883;Smolt;2006;NA;Other;NA;NA
40884;Smolt;2006;NA;Other;NA;NA
40885;Smolt;2006;NA;Other;NA;NA
40886;Smolt;2006;NA;Other;NA;NA
40887;Smolt;2006;NA;Other;NA;NA
40888;Smolt;2006;NA;Other;NA;NA
40889;Smolt;2006;NA;Other;NA;NA
40890;Smolt;2006;NA;Other;NA;NA
40891;Smolt;2006;NA;Other;NA;NA
40892;Smolt;2006;NA;Other;NA;NA
40893;Smolt;2006;NA;Other;NA;NA
40894;Smolt;2006;NA;Other;NA;NA
40895;Smolt;2006;NA;1FW;NA;NA
40896;Smolt;2006;NA;Other;NA;NA
40897;Smolt;2006;NA;Other;NA;NA
40898;Smolt;2006;NA;Other;NA;NA
40899;Adult;2004;NA;2SW;NA;NA
40900;Smolt;2006;NA;Other;NA;NA
40901;Smolt;2006;NA;Other;NA;NA
40902;Smolt;2006;NA;Other;NA;NA
40903;Smolt;2006;NA;Other;NA;NA
40904;Smolt;2006;NA;Other;NA;NA
40905;Smolt;2006;NA;Other;NA;NA
40906;Smolt;2006;NA;Other;NA;NA
40907;Smolt;2006;NA;Other;NA;NA
40908;Adult;2004;NA;2SW;NA;NA
40909;Smolt;2006;F;1FW;1,16713368;NA
40910;Smolt;2006;NA;1FW;NA;NA
40911;Smolt;2006;NA;1FW;NA;NA
40912;Smolt;2006;NA;1FW;NA;NA
40913;Smolt;2006;NA;1FW;NA;NA
40914;Smolt;2006;M;1FW;0,957762371;NA
40915;Smolt;2006;NA;1FW;NA;NA
40916;Smolt;2006;NA;1FW;NA;NA
40917;Smolt;2006;NA;Other;NA;NA
40918;Smolt;2006;NA;Other;NA;NA
40919;Smolt;2006;NA;Other;NA;NA
40920;Smolt;2006;NA;Other;NA;NA
40921;Smolt;2006;NA;Other;NA;NA
40922;Smolt;2006;NA;Other;NA;NA
40923;Smolt;2006;NA;Other;NA;NA
40924;Smolt;2006;NA;Other;NA;NA
40925;Smolt;2006;NA;Other;NA;NA
40926;Smolt;2006;NA;Other;NA;NA
40927;Smolt;2006;NA;Other;NA;NA
40928;Smolt;2006;NA;Other;NA;NA
40929;Smolt;2006;NA;Other;NA;NA
40930;Smolt;2006;NA;Other;NA;NA
40931;Smolt;2006;NA;Other;NA;NA
40932;Smolt;2006;NA;Other;NA;NA
40933;Smolt;2006;NA;Other;NA;NA
40934;Smolt;2006;NA;Other;NA;NA
40935;Smolt;2006;NA;Other;NA;NA
40936;Smolt;2006;NA;Other;NA;NA
40937;Smolt;2006;NA;Other;NA;NA
40938;Smolt;2006;NA;Other;NA;NA
40939;Smolt;2006;NA;Other;NA;NA
40940;Smolt;2006;NA;Other;NA;NA
40941;Smolt;2006;NA;Other;NA;NA
40942;Smolt;2006;NA;Other;NA;NA
40943;Smolt;2006;NA;Other;NA;NA
40944;Smolt;2006;NA;Other;NA;NA
40945;Smolt;2006;NA;Other;NA;NA
40946;Smolt;2006;NA;1FW;NA;NA
40947;Smolt;2006;NA;Other;NA;NA
40948;Smolt;2006;NA;Other;NA;NA
40949;Smolt;2006;NA;Other;NA;NA
40950;Smolt;2006;NA;Other;NA;NA
40951;Smolt;2006;NA;Other;NA;NA
40952;Smolt;2006;NA;Other;NA;NA
40953;Smolt;2006;NA;Other;NA;NA
40954;Smolt;2006;NA;Other;NA;NA
40955;Smolt;2006;NA;Other;NA;NA
40956;Smolt;2006;NA;Other;NA;NA
40957;Smolt;2006;NA;Other;NA;NA
40958;Smolt;2006;NA;Other;NA;NA
40959;Smolt;2006;NA;Other;NA;NA
40960;Smolt;2006;NA;Other;NA;NA
40961;Smolt;2006;NA;Other;NA;NA
40962;Smolt;2006;NA;Other;NA;NA
40963;Smolt;2006;NA;Other;NA;NA
40964;Smolt;2006;NA;Other;NA;NA
40965;Smolt;2006;NA;Other;NA;NA
40966;Smolt;2006;NA;Other;NA;NA
40967;Smolt;2006;NA;Other;NA;NA
40968;Smolt;2006;NA;Other;NA;NA
40969;Smolt;2006;NA;Other;NA;NA
40970;Smolt;2006;NA;Other;NA;NA
40971;Smolt;2006;NA;Other;NA;NA
40972;Smolt;2006;NA;Other;NA;NA
40973;Smolt;2006;NA;Other;NA;NA
40974;Smolt;2006;NA;Other;NA;NA
40975;Smolt;2006;NA;Other;NA;NA
40976;Smolt;2006;NA;Other;NA;NA
40977;Smolt;2006;NA;Other;NA;NA
40978;Smolt;2006;NA;Other;NA;NA
40979;Smolt;2006;NA;Other;NA;NA
40980;Smolt;2006;NA;Other;NA;NA
40981;Smolt;2006;NA;Other;NA;NA
40982;Smolt;2006;NA;Other;NA;NA
40983;Smolt;2006;NA;Other;NA;NA
40984;Smolt;2006;NA;Other;NA;NA
40985;Smolt;2006;NA;Other;NA;NA
40986;Smolt;2006;NA;Other;NA;NA
40987;Smolt;2006;NA;Other;NA;NA
40988;Smolt;2006;NA;Other;NA;NA
40989;Smolt;2006;NA;Other;NA;NA
40990;Smolt;2006;NA;Other;NA;NA
40991;Smolt;2006;NA;Other;NA;NA
40992;Smolt;2006;NA;Other;NA;NA
40993;Smolt;2006;NA;Other;NA;NA
40994;Smolt;2006;NA;Other;NA;NA
40995;Smolt;2006;NA;Other;NA;NA
40996;Smolt;2006;NA;Other;NA;NA
40997;Smolt;2006;NA;Other;NA;NA
40998;Smolt;2006;NA;Other;NA;NA
40999;Smolt;2006;NA;Other;NA;NA
41000;Smolt;2006;NA;Other;NA;NA
41001;Smolt;2006;NA;Other;NA;NA
41002;Smolt;2006;NA;Other;NA;NA
41003;Smolt;2006;NA;Other;NA;NA
41004;Smolt;2006;NA;Other;NA;NA
41005;Smolt;2006;NA;Other;NA;NA
41006;Adult;2004;F;2SW;0,57431014;NA
41007;Smolt;2006;NA;Other;NA;NA
41008;Smolt;2006;NA;Other;NA;NA
41009;Adult;2004;M;2SW;0,989867884;2,77349775
41010;Smolt;2006;NA;Other;NA;NA
41011;Smolt;2006;NA;Other;NA;NA
41012;Smolt;2006;NA;Other;NA;NA
41013;Smolt;2006;NA;Other;NA;NA
41014;Smolt;2006;NA;Other;NA;NA
